id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona,faixa_renda_cod
689,davi lucas melo,37,m,luziânia,go,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
690,manuela vasconcelos,40,m,são bernardo do campo,sp,uniclass,17,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
691,eloá moraes,75,f,contagem,mg,varejo,20,até r$ 2.000,corrente,android,idoso,0
692,henrique machado,48,f,chapecó,sc,varejo,10,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
693,milena câmara,43,f,três lagoas,ms,uniclass,12,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
694,caio siqueira,52,f,camaçari,ba,personnalité,24,r$ 10.001 – r$ 20.000,digital,ios,premium,3
695,raquel da rosa,24,m,iguatu,ce,varejo,1,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
696,maria cecília ramos,74,f,ceilândia,df,varejo,18,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
697,bento araújo,48,m,taguatinga,df,varejo,14,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
698,maria luiza guerra,39,f,campos dos goytacazes,rj,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
699,letícia rodrigues,35,m,maracanaú,ce,uniclass,4,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
700,henrique mendonça,45,f,aparecida de goiânia,go,varejo,8,até r$ 2.000,digital,ios,cliente tradicional,0
701,lívia barbosa,36,f,anápolis,go,varejo,9,até r$ 2.000,corrente,android,cliente tradicional,0
702,enrico duarte,26,f,iguatu,ce,varejo,4,até r$ 2.000,corrente,android,jovem digital,0
703,juan azevedo,26,f,campos dos goytacazes,rj,varejo,2,até r$ 2.000,salário,android,jovem digital,0
704,josé da mota,65,m,porto alegre,rs,varejo,5,r$ 10.001 – r$ 20.000,salário,android,idoso,3
705,ágatha silva,41,f,niterói,rj,personnalité,9,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
706,aylla garcia,79,m,parintins,am,varejo,33,até r$ 2.000,corrente,ios,idoso,0
707,sofia da rocha,42,m,osasco,sp,varejo,20,r$ 10.001 – r$ 20.000,digital,android,cliente tradicional,3
708,maria montenegro,22,m,maringá,pr,varejo,2,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
709,lorena brito,43,m,feira de santana,ba,varejo,12,r$ 5.001 – r$ 10.000,digital,android,investidor,2
710,ian rezende,50,m,lauro de freitas,ba,personnalité,17,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
711,pedro lopes,45,f,joão pessoa,pb,uniclass,17,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
712,marcela da conceição,39,f,porto velho,ro,uniclass,6,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
713,júlia fernandes,36,m,mauá,sp,uniclass,1,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
714,maria guerra,28,f,rio de janeiro,rj,varejo,2,até r$ 2.000,digital,ios,jovem digital,0
715,kamilly siqueira,71,f,betim,mg,varejo,21,até r$ 2.000,corrente,android,idoso,0
716,gabriel dias,24,m,aracaju,se,varejo,3,até r$ 2.000,digital,ios,jovem digital,0
717,letícia dias,43,f,são josé dos pinhais,pr,varejo,8,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
718,thomas freitas,71,f,porto alegre,rs,varejo,26,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
719,leandro rodrigues,39,m,são bernardo do campo,sp,uniclass,15,até r$ 2.000,digital,android,cliente tradicional,0
720,maria júlia azevedo,74,f,bauru,sp,varejo,5,r$ 2.001 – r$ 5.000,salário,android,idoso,1
721,fernando barros,75,f,anápolis,go,varejo,37,r$ 5.001 – r$ 10.000,corrente,ios,idoso,2
722,francisco lopes,24,m,santos,sp,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
723,gael souza,42,f,ilhéus,ba,varejo,7,até r$ 2.000,corrente,ios,cliente tradicional,0
724,esther cardoso,22,m,porto alegre,rs,varejo,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
725,dante pastor,26,f,cariacica,es,uniclass,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
726,bella rios,44,f,recife,pe,varejo,19,r$ 10.001 – r$ 20.000,corrente,android,investidor,3
727,joaquim jesus,41,m,ilhéus,ba,varejo,21,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
728,daniela rios,25,f,londrina,pr,varejo,0,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
729,lavínia silveira,43,m,sinop,mt,varejo,12,até r$ 2.000,corrente,android,cliente tradicional,0
730,cauã da paz,45,m,governador valadares,mg,varejo,15,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
731,ana lívia fogaça,23,m,ribeirão preto,sp,varejo,1,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
732,gustavo henrique oliveira,41,m,santa rita,pb,uniclass,6,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
733,natália cunha,22,m,recife,pe,varejo,2,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
734,leonardo ribeiro,80,m,timon,ma,varejo,32,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
735,maria luísa câmara,37,m,corumbá,ms,uniclass,10,r$ 5.001 – r$ 10.000,corrente,android,premium,2
736,henrique ferreira,45,f,ji-paraná,ro,varejo,9,até r$ 2.000,corrente,android,cliente tradicional,0
737,emilly camargo,39,f,governador valadares,mg,varejo,9,até r$ 2.000,corrente,android,cliente tradicional,0
738,agatha oliveira,68,m,paulista,pe,varejo,28,r$ 5.001 – r$ 10.000,digital,android,idoso,2
739,rael lima,44,f,criciúma,sc,personnalité,13,acima de r$ 20.000,corrente,android,premium,4
740,benjamim pereira,21,m,belo horizonte,mg,varejo,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
741,vitor alves,46,f,são bernardo do campo,sp,uniclass,10,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
742,luiz miguel da mata,28,m,osasco,sp,varejo,3,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
743,ana luiza fernandes,24,f,petrópolis,rj,uniclass,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
744,clara abreu,35,f,vitória,es,varejo,2,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
745,luiz miguel casa grande,34,m,osasco,sp,varejo,10,r$ 10.001 – r$ 20.000,corrente,ios,cliente tradicional,3
746,isadora azevedo,38,m,imperatriz,ma,varejo,18,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
747,joão miguel sousa,22,f,mossoró,rn,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
748,bento borges,50,m,guarulhos,sp,uniclass,25,r$ 5.001 – r$ 10.000,digital,android,investidor,2
749,sofia cunha,48,f,maringá,pr,varejo,20,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
750,fernanda leão,44,f,sorocaba,sp,varejo,14,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
751,maria fernandes,25,m,santos,sp,varejo,2,até r$ 2.000,salário,android,jovem digital,0
752,levi freitas,37,f,londrina,pr,uniclass,8,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
753,ana lívia silveira,39,m,cachoeiro de itapemirim,es,varejo,7,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
754,aylla vasconcelos,46,f,luziânia,go,uniclass,17,r$ 5.001 – r$ 10.000,digital,android,investidor,2
755,enzo gabriel aragão,40,m,pelotas,rs,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
756,leonardo castro,37,f,timon,ma,varejo,7,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
757,carlos eduardo rocha,22,m,guarulhos,sp,varejo,0,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
758,enrico da mata,40,f,macapá,ap,varejo,9,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
759,luísa ribeiro,46,m,caxias do sul,rs,varejo,15,até r$ 2.000,corrente,ios,cliente tradicional,0
760,laís mendonça,38,m,juazeiro do norte,ce,personnalité,5,r$ 5.001 – r$ 10.000,salário,ios,premium,2
761,luísa leão,45,m,ponta grossa,pr,varejo,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
762,yago cunha,39,m,bauru,sp,varejo,5,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
763,olivia camargo,70,f,montes claros,mg,varejo,33,até r$ 2.000,corrente,android,idoso,0
764,catarina lopes,28,f,camaçari,ba,varejo,7,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
765,henry da paz,38,m,três lagoas,ms,varejo,4,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
766,mariah moura,41,f,governador valadares,mg,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
767,ana liz aparecida,44,f,caxias,ma,uniclass,11,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
768,pedro lucas gonçalves,22,f,boa vista,rr,varejo,0,até r$ 2.000,corrente,android,jovem digital,0
769,daniel abreu,48,m,sorocaba,sp,personnalité,10,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
770,nicolas da rosa,37,f,são bernardo do campo,sp,uniclass,0,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
771,otávio vargas,72,m,governador valadares,mg,varejo,41,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
772,joão guilherme teixeira,27,f,são bernardo do campo,sp,varejo,3,até r$ 2.000,corrente,ios,jovem digital,0
773,thomas da rocha,38,m,governador valadares,mg,personnalité,10,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
774,beatriz campos,39,m,caruaru,pe,personnalité,10,r$ 10.001 – r$ 20.000,corrente,android,premium,3
775,anthony gabriel monteiro,43,m,santarém,pa,uniclass,16,até r$ 2.000,corrente,android,cliente tradicional,0
776,lorena cavalcanti,23,f,criciúma,sc,varejo,2,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
777,josé pedro garcia,38,m,águas lindas de goiás,go,uniclass,6,r$ 10.001 – r$ 20.000,digital,ios,investidor,3
778,sophia santos,39,m,patos,pb,varejo,10,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
779,raul montenegro,43,m,castanhal,pa,uniclass,7,até r$ 2.000,corrente,android,cliente tradicional,0
780,daniela barbosa,50,f,salvador,ba,personnalité,12,r$ 10.001 – r$ 20.000,digital,ios,investidor,3
781,isabella sousa,23,m,ilhéus,ba,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
782,bryan lopes,31,m,santos,sp,personnalité,7,até r$ 2.000,corrente,ios,cliente tradicional,0
783,arthur miguel marques,46,f,são paulo,sp,varejo,5,r$ 2.001 – r$ 5.000,salário,android,investidor,1
784,eduardo dias,43,f,campinas,sp,uniclass,13,até r$ 2.000,corrente,ios,investidor,0
785,liz oliveira,35,m,paulista,pe,varejo,6,r$ 10.001 – r$ 20.000,corrente,android,premium,3
786,jade santos,49,f,gurupi,to,uniclass,6,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
787,lara da rocha,41,m,manaus,am,uniclass,4,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
788,ian guerra,42,m,imperatriz,ma,varejo,10,r$ 10.001 – r$ 20.000,corrente,ios,cliente tradicional,3
789,asafe duarte,35,f,guarulhos,sp,personnalité,11,r$ 10.001 – r$ 20.000,corrente,android,premium,3
790,luigi pinto,40,m,santa maria,rs,uniclass,6,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
791,maria clara sales,24,m,são bernardo do campo,sp,uniclass,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
792,eloá borges,36,m,rorainópolis,rr,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
793,luiza caldeira,25,m,itabaiana,se,varejo,4,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
794,ryan lopes,43,m,goiânia,go,uniclass,9,r$ 5.001 – r$ 10.000,digital,android,investidor,2
795,isadora moura,39,m,sinop,mt,personnalité,9,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
796,emanuel gonçalves,21,f,betim,mg,uniclass,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
797,ana luiza souza,42,m,salvador,ba,varejo,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
798,camila câmara,18,m,são paulo,sp,varejo,0,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
799,brenda vasconcelos,48,m,mauá,sp,uniclass,24,acima de r$ 20.000,corrente,ios,premium,4
800,lucca barbosa,43,m,campos dos goytacazes,rj,uniclass,7,r$ 2.001 – r$ 5.000,digital,android,investidor,1
801,nina porto,39,m,lauro de freitas,ba,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
802,ian moura,38,m,caxias,ma,varejo,6,até r$ 2.000,digital,ios,cliente tradicional,0
803,nina correia,38,m,cascavel,pr,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
804,cecília ferreira,40,m,sena madureira,ac,varejo,16,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
805,juan da costa,44,m,campos dos goytacazes,rj,uniclass,10,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
806,gustavo casa grande,41,m,nova iguaçu,rj,varejo,3,acima de r$ 20.000,corrente,android,investidor,4
807,théo costa,26,f,natal,rn,varejo,3,até r$ 2.000,digital,android,jovem digital,0
808,luiz felipe pereira,39,f,santarém,pa,varejo,21,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
809,leandro teixeira,24,m,sorocaba,sp,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
810,dom cavalcanti,22,m,olinda,pe,varejo,2,até r$ 2.000,digital,ios,jovem digital,0
811,marina martins,45,f,montes claros,mg,uniclass,5,r$ 10.001 – r$ 20.000,salário,android,premium,3
812,manuela rodrigues,26,m,cuiabá,mt,personnalité,2,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
813,ayla pires,47,m,são bernardo do campo,sp,varejo,18,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
814,ana vitória cassiano,38,m,são josé dos pinhais,pr,varejo,13,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
815,lunna azevedo,43,f,governador valadares,mg,varejo,15,até r$ 2.000,digital,ios,investidor,0
816,maria isis macedo,25,f,são luís,ma,varejo,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
817,ana júlia vieira,38,m,vitória da conquista,ba,varejo,12,até r$ 2.000,corrente,ios,cliente tradicional,0
818,yan pastor,70,m,bauru,sp,uniclass,5,r$ 2.001 – r$ 5.000,salário,android,idoso,1
819,daniel fogaça,21,m,canoas,rs,varejo,1,até r$ 2.000,corrente,ios,jovem digital,0
820,natália barbosa,48,f,contagem,mg,uniclass,7,até r$ 2.000,corrente,android,cliente tradicional,0
821,ana luiza martins,43,f,nova iguaçu,rj,varejo,17,r$ 10.001 – r$ 20.000,digital,android,investidor,3
822,marcela andrade,72,m,araguaína,to,uniclass,28,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
823,danilo freitas,21,f,bayeux,pb,varejo,1,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
824,allana barbosa,23,m,petrolina,pe,uniclass,3,até r$ 2.000,corrente,ios,jovem digital,0
825,fernando pimenta,78,m,betim,mg,varejo,54,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
826,natália gomes,25,m,juazeiro,ba,varejo,3,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
827,maria eduarda pacheco,24,m,petrópolis,rj,varejo,2,r$ 5.001 – r$ 10.000,corrente,android,jovem digital,2
828,bryan machado,47,f,campina grande,pb,personnalité,11,acima de r$ 20.000,corrente,ios,premium,4
829,marcos vinicius duarte,24,f,londrina,pr,varejo,4,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
830,maria laura montenegro,67,m,ribeirão preto,sp,varejo,32,r$ 10.001 – r$ 20.000,corrente,ios,idoso,3
831,kevin araújo,45,f,iguatu,ce,uniclass,11,até r$ 2.000,corrente,android,cliente tradicional,0
832,manuella caldeira,18,m,sinop,mt,uniclass,0,r$ 5.001 – r$ 10.000,salário,android,jovem digital,2
833,caroline silva,78,m,garanhuns,pe,uniclass,26,r$ 5.001 – r$ 10.000,digital,android,idoso,2
834,enzo gabriel montenegro,36,m,juazeiro,ba,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
835,luiz felipe aparecida,26,m,foz do iguaçu,pr,varejo,4,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
836,thales santos,71,m,gravataí,rs,varejo,20,r$ 5.001 – r$ 10.000,digital,ios,idoso,2
837,luna macedo,23,m,duque de caxias,rj,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
838,sabrina moreira,80,f,crato,ce,uniclass,24,r$ 10.001 – r$ 20.000,corrente,ios,idoso,3
839,liam fonseca,26,m,paulista,pe,varejo,5,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
840,esther da paz,26,f,camaçari,ba,varejo,2,r$ 2.001 – r$ 5.000,salário,android,jovem digital,1
841,hellena jesus,74,f,governador valadares,mg,varejo,24,até r$ 2.000,corrente,ios,idoso,0
842,camila rocha,37,f,santos,sp,varejo,9,até r$ 2.000,corrente,ios,cliente tradicional,0
843,cauã vieira,36,f,petrópolis,rj,varejo,11,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
844,bruna azevedo,40,m,betim,mg,varejo,10,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
845,bella brito,44,m,uberaba,mg,uniclass,10,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
846,helena da paz,48,m,betim,mg,personnalité,10,acima de r$ 20.000,corrente,ios,premium,4
847,thiago silveira,43,f,governador valadares,mg,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
848,kaique farias,45,m,são paulo,sp,personnalité,21,r$ 5.001 – r$ 10.000,corrente,ios,premium,2
849,enrico pacheco,38,m,santarém,pa,personnalité,6,acima de r$ 20.000,corrente,android,premium,4
850,joão miguel ferreira,42,m,nossa senhora do socorro,se,varejo,11,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
851,ana luiza rezende,41,m,sorocaba,sp,uniclass,12,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
852,heloísa cardoso,25,m,petrópolis,rj,varejo,4,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
853,enzo gabriel das neves,42,m,são bernardo do campo,sp,varejo,9,até r$ 2.000,digital,android,cliente tradicional,0
854,fernanda ramos,25,f,recife,pe,varejo,5,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
855,bella cardoso,39,f,maceió,al,varejo,5,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
856,sara borges,44,m,rio de janeiro,rj,personnalité,11,até r$ 2.000,corrente,ios,cliente tradicional,0
857,lavínia moraes,18,f,são paulo,sp,uniclass,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
858,eloá almeida,40,f,londrina,pr,personnalité,9,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
859,eloá das neves,74,f,recife,pe,varejo,5,até r$ 2.000,salário,ios,idoso,0
860,luiz miguel cunha,43,f,osasco,sp,varejo,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
861,carolina vargas,42,m,serra,es,varejo,9,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
862,maria vitória correia,49,m,camaçari,ba,personnalité,17,r$ 10.001 – r$ 20.000,corrente,android,premium,3
863,rael carvalho,36,f,camaçari,ba,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
864,leonardo barbosa,22,f,planaltina,df,varejo,2,r$ 10.001 – r$ 20.000,digital,ios,jovem digital,3
865,ana carolina viana,41,m,santos,sp,varejo,17,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
866,guilherme montenegro,41,f,planaltina,df,varejo,8,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
867,valentina sousa,23,m,uberlândia,mg,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
868,sara andrade,46,f,osasco,sp,varejo,4,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
869,bárbara vargas,67,f,contagem,mg,varejo,12,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
870,joão peixoto,26,m,osasco,sp,varejo,6,acima de r$ 20.000,digital,ios,jovem digital,4
871,fernanda cassiano,23,f,petrolina,pe,varejo,2,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
872,luan cirino,40,f,vitória,es,uniclass,14,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
873,lucas silveira,21,f,santos,sp,varejo,1,até r$ 2.000,corrente,ios,jovem digital,0
874,luna aparecida,47,m,canoas,rs,uniclass,15,r$ 10.001 – r$ 20.000,digital,android,investidor,3
875,juliana fonseca,41,m,sorocaba,sp,varejo,14,r$ 10.001 – r$ 20.000,digital,android,cliente tradicional,3
876,renan macedo,31,m,crato,ce,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
877,alice sá,38,f,osasco,sp,varejo,2,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
878,manuela da conceição,42,m,codó,ma,varejo,16,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
879,sophie da costa,23,f,bauru,sp,varejo,3,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
880,ana luiza viana,54,m,niterói,rj,uniclass,24,acima de r$ 20.000,corrente,android,premium,4
881,maria isis correia,46,f,pelotas,rs,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
882,emilly rocha,43,m,novo hamburgo,rs,uniclass,4,r$ 5.001 – r$ 10.000,salário,ios,investidor,2
883,lunna martins,23,m,sorocaba,sp,varejo,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
