id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona
4083,Daniel Ribeiro,34,M,Paulista,PE,Personnalité,15,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4084,Samuel da Cruz,47,F,Osasco,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
4085,Ravy Ramos,68,M,Osasco,SP,Varejo,21,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
4086,Ana Lívia Pastor,41,F,Governador Valadares,MG,Personnalité,15,R$ 5.001 – R$ 10.000,Corrente,Android,Premium
4087,Enzo Gabriel Sales,41,F,Santa Rita,PB,Varejo,7,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4088,Davi Lucca das Neves,22,M,Luziânia,GO,Varejo,2,Até R$ 2.000,Digital,Android,Jovem Digital
4089,Ian Fernandes,54,M,Ponta Porã,MS,Uniclass,26,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
4090,Lucca Almeida,25,F,Ribeirão Preto,SP,Varejo,2,Até R$ 2.000,Corrente,iOS,Jovem Digital
4091,Stephany Duarte,18,F,Maringá,PR,Varejo,0,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
4092,Breno Marques,42,M,Duque de Caxias,RJ,Uniclass,11,R$ 5.001 – R$ 10.000,Digital,iOS,Investidor
4093,Lavínia Nunes,43,M,Santos,SP,Uniclass,5,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
4094,Olívia Leão,45,F,Guarulhos,SP,Varejo,15,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4095,Vitor Almeida,43,M,Belo Horizonte,MG,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
4096,Maria Isis Pastor,45,M,Ilhéus,BA,Varejo,10,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
4097,Augusto Dias,23,F,Laranjal do Jari,AP,Varejo,2,Até R$ 2.000,Digital,iOS,Jovem Digital
4098,Gabriela Oliveira,40,F,Juazeiro do Norte,CE,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
4099,Heloisa Duarte,25,F,Bayeux,PB,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
4100,Gael Henrique Mendonça,48,F,Mauá,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
4101,Guilherme Sales,60,F,Caucaia,CE,Varejo,28,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
4102,Noah Fernandes,41,F,São Gonçalo,RJ,Personnalité,7,Acima de R$ 20.000,Corrente,Android,Premium
4103,Maysa Montenegro,38,M,Três Lagoas,MS,Varejo,7,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4104,Camila Cavalcante,42,M,Ceilândia,DF,Varejo,4,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
4105,Ana Clara Fonseca,36,F,Santos,SP,Varejo,5,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
4106,Luiza Costa,48,F,Ribeirão Preto,SP,Personnalité,16,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
4107,Maysa Porto,37,F,Betim,MG,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4108,Dom Nascimento,38,F,Porto Alegre,RS,Varejo,9,R$ 10.001 – R$ 20.000,Digital,Android,Cliente Tradicional
4109,Paulo da Paz,50,F,Boa Vista,RR,Varejo,2,R$ 2.001 – R$ 5.000,Digital,iOS,Investidor
4110,Vinícius Aragão,39,M,Crato,CE,Personnalité,4,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
4111,Ana Cecília Oliveira,20,M,Camaçari,BA,Varejo,1,R$ 5.001 – R$ 10.000,Corrente,iOS,Jovem Digital
4112,Isadora Câmara,42,F,Ariquemes,RO,Uniclass,12,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4113,Francisco Silva,26,F,Guarulhos,SP,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4114,Gabriel Pastor,42,F,Rio de Janeiro,RJ,Personnalité,20,Acima de R$ 20.000,Corrente,iOS,Premium
4115,Bárbara da Mata,39,F,Aparecida de Goiânia,GO,Varejo,12,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
4116,Davi Luiz Nunes,43,M,Águas Lindas de Goiás,GO,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,iOS,Investidor
4117,Sofia Melo,32,M,Campinas,SP,Varejo,4,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
4118,Letícia Costela,26,F,Olinda,PE,Varejo,4,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
4119,Cecilia Vieira,77,F,Sorocaba,SP,Varejo,5,Até R$ 2.000,Salário,iOS,Idoso
4120,Eduardo Rezende,46,F,Ilhéus,BA,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4121,Ana Julia Montenegro,41,F,Santos,SP,Varejo,10,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
4122,Ana Clara Lopes,43,M,Recife,PE,Personnalité,17,R$ 5.001 – R$ 10.000,Corrente,iOS,Premium
4123,Valentina Dias,40,F,Campos dos Goytacazes,RJ,Uniclass,4,R$ 5.001 – R$ 10.000,Corrente,Android,Premium
4124,Murilo Leão,24,M,Niterói,RJ,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4125,Isadora da Cunha,30,F,Montes Claros,MG,Varejo,6,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4126,Olívia Marques,42,F,Contagem,MG,Personnalité,6,Acima de R$ 20.000,Corrente,iOS,Premium
4127,Ágatha Cirino,33,M,Ribeirão Preto,SP,Personnalité,3,R$ 2.001 – R$ 5.000,Corrente,iOS,Premium
4128,Arthur Miguel Pires,45,M,Sorocaba,SP,Personnalité,19,Acima de R$ 20.000,Corrente,iOS,Premium
4129,Pietra Cirino,44,F,Crato,CE,Varejo,12,R$ 5.001 – R$ 10.000,Digital,iOS,Cliente Tradicional
4130,Melina Cunha,41,F,Santarém,PA,Uniclass,11,R$ 5.001 – R$ 10.000,Digital,iOS,Investidor
4131,Maria Helena da Mata,22,M,Guarulhos,SP,Varejo,3,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4132,Sophia Pimenta,23,F,Parnamirim,RN,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
4133,Luara Nunes,61,F,Rio Branco,AC,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Idoso
4134,Dante Moreira,43,M,São Gonçalo do Amarante,RN,Varejo,6,Acima de R$ 20.000,Corrente,Android,Cliente Tradicional
4135,Murilo Fonseca,39,M,Várzea Grande,MT,Uniclass,12,R$ 5.001 – R$ 10.000,Digital,iOS,Investidor
4136,Maria Eduarda Casa Grande,34,F,Cachoeiro de Itapemirim,ES,Varejo,10,Até R$ 2.000,Digital,Android,Cliente Tradicional
4137,Rodrigo Cassiano,38,F,Gravataí,RS,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
4138,Ana Clara Lopes,36,M,Parnamirim,RN,Varejo,9,R$ 10.001 – R$ 20.000,Digital,Android,Cliente Tradicional
4139,Juliana Dias,59,M,Uberlândia,MG,Personnalité,24,Acima de R$ 20.000,Corrente,iOS,Premium
4140,Davi Lucas Porto,38,M,Duque de Caxias,RJ,Uniclass,13,R$ 5.001 – R$ 10.000,Digital,iOS,Investidor
4141,Nicolas Jesus,41,M,Porto Alegre,RS,Varejo,5,R$ 10.001 – R$ 20.000,Salário,iOS,Investidor
4142,Vitor da Paz,46,F,Petrolina,PE,Uniclass,0,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4143,Lorenzo da Cunha,21,M,Mauá,SP,Varejo,2,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
4144,Ravy Guerra,45,F,São José dos Pinhais,PR,Personnalité,7,Acima de R$ 20.000,Corrente,iOS,Premium
4145,Rhavi Camargo,38,M,Parintins,AM,Varejo,2,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4146,Kaique Correia,42,M,Juazeiro do Norte,CE,Uniclass,20,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4147,Benjamin da Cruz,25,M,Petrópolis,RJ,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,iOS,Jovem Digital
4148,Ana Luiza Martins,26,F,Guarulhos,SP,Uniclass,5,R$ 10.001 – R$ 20.000,Corrente,iOS,Jovem Digital
4149,Maria Vitória Novais,52,M,Contagem,MG,Varejo,17,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
4150,Luiza Lima,39,F,Ribeirão Preto,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
4151,Brayan Costa,79,M,Campinas,SP,Uniclass,22,Até R$ 2.000,Corrente,Android,Idoso
4152,Liam da Mata,68,M,Gurupi,TO,Uniclass,23,R$ 5.001 – R$ 10.000,Digital,Android,Idoso
4153,João Gabriel Alves,46,F,Santos,SP,Uniclass,16,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4154,Valentim Vieira,35,F,Uberlândia,MG,Varejo,13,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4155,Agatha Ribeiro,38,M,Ponta Grossa,PR,Uniclass,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4156,Ísis Cavalcanti,21,F,Maceió,AL,Varejo,3,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4157,Bryan Silveira,24,F,Uberaba,MG,Uniclass,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4158,Maria Vitória Viana,47,M,São Luís,MA,Uniclass,17,Acima de R$ 20.000,Corrente,Android,Investidor
4159,Asafe Araújo,39,M,Cascavel,PR,Varejo,12,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4160,Enzo Dias,37,F,Novo Hamburgo,RS,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4161,Ana Cecília Azevedo,19,F,Juiz de Fora,MG,Varejo,0,R$ 10.001 – R$ 20.000,Digital,iOS,Jovem Digital
4162,Joana Fonseca,47,F,Betim,MG,Varejo,21,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
4163,Fernando Gonçalves,24,M,Vilhena,RO,Varejo,4,Até R$ 2.000,Corrente,Android,Jovem Digital
4164,João Lucas da Costa,39,F,Ribeirão Preto,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
4165,Henry Gabriel Oliveira,40,F,Novo Hamburgo,RS,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
4166,Melissa Campos,71,F,São José dos Pinhais,PR,Varejo,34,R$ 5.001 – R$ 10.000,Corrente,iOS,Idoso
4167,Rebeca Rios,41,F,Dourados,MS,Uniclass,13,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4168,Sabrina da Cunha,44,M,Rio Branco,AC,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4169,Maysa Borges,36,M,Uberlândia,MG,Varejo,3,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4170,Renan Peixoto,41,F,Iguatu,CE,Varejo,9,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4171,Joaquim Vargas,40,M,Vilhena,RO,Varejo,9,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4172,Ana Sophia Farias,55,M,Pelotas,RS,Uniclass,7,Até R$ 2.000,Digital,iOS,Investidor
4173,Heloisa Souza,32,F,Betim,MG,Varejo,7,R$ 10.001 – R$ 20.000,Corrente,iOS,Cliente Tradicional
4174,Ravy Lima,41,F,Petrolina,PE,Varejo,11,Acima de R$ 20.000,Digital,iOS,Investidor
4175,Pedro Henrique Casa Grande,25,M,Camaçari,BA,Varejo,4,Até R$ 2.000,Salário,Android,Jovem Digital
4176,Heitor Cavalcanti,20,M,Gravataí,RS,Personnalité,0,R$ 2.001 – R$ 5.000,Salário,Android,Jovem Digital
4177,Paulo da Mota,25,F,Chapecó,SC,Varejo,4,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
4178,Lunna Jesus,48,F,Caxias,MA,Varejo,18,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
4179,Thomas Pastor,40,F,Mossoró,RN,Varejo,6,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4180,Daniel Mendonça,41,F,Goiânia,GO,Personnalité,7,Acima de R$ 20.000,Corrente,Android,Premium
4181,Sophie Freitas,48,M,Santos,SP,Varejo,14,Acima de R$ 20.000,Corrente,iOS,Premium
4182,Henry Gabriel Dias,35,M,Palmas,TO,Varejo,6,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
4183,Zoe Lima,50,M,Maringá,PR,Varejo,16,Acima de R$ 20.000,Corrente,iOS,Premium
4184,Maria Laura Rodrigues,48,F,Gravataí,RS,Uniclass,15,R$ 10.001 – R$ 20.000,Digital,Android,Premium
4185,Thales da Mota,27,M,Novo Hamburgo,RS,Varejo,4,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
4186,João Vitor Fonseca,23,F,Belo Horizonte,MG,Varejo,1,Até R$ 2.000,Digital,iOS,Jovem Digital
4187,Maria Laura Silva,41,F,Petrolina,PE,Varejo,0,R$ 5.001 – R$ 10.000,Digital,iOS,Cliente Tradicional
4188,Emilly das Neves,42,F,Ribeirão Preto,SP,Varejo,9,R$ 10.001 – R$ 20.000,Digital,iOS,Investidor
4189,Asafe Ramos,35,M,Caruaru,PE,Varejo,4,R$ 2.001 – R$ 5.000,Digital,iOS,Cliente Tradicional
4190,Bernardo Sousa,25,F,Ribeirão Preto,SP,Uniclass,3,Até R$ 2.000,Digital,Android,Jovem Digital
4191,Cauê Sales,24,M,Uberaba,MG,Varejo,3,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4192,Rhavi da Cunha,43,M,Sorocaba,SP,Uniclass,16,R$ 2.001 – R$ 5.000,Digital,Android,Investidor
4193,Hadassa das Neves,24,F,Osasco,SP,Varejo,1,Até R$ 2.000,Digital,Android,Jovem Digital
4194,Eloá Rodrigues,80,F,Contagem,MG,Varejo,5,Até R$ 2.000,Salário,iOS,Idoso
4195,Joaquim Nascimento,38,M,Campinas,SP,Uniclass,4,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4196,Renan Macedo,24,M,Osasco,SP,Uniclass,2,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4197,Hellena Albuquerque,50,M,Anápolis,GO,Varejo,12,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4198,Isabel da Cunha,21,M,Itajaí,SC,Uniclass,2,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
4199,Ana Julia Borges,26,F,Guarulhos,SP,Varejo,3,Até R$ 2.000,Digital,Android,Jovem Digital
4200,Ravy da Rosa,46,M,Luziânia,GO,Uniclass,12,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
4201,Otto Castro,24,F,Londrina,PR,Uniclass,3,Até R$ 2.000,Digital,iOS,Jovem Digital
4202,Luna Pires,42,M,Garanhuns,PE,Varejo,10,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4203,Anna Liz Vargas,79,M,Niterói,RJ,Varejo,1,Até R$ 2.000,Salário,Android,Idoso
4204,Joana Vieira,82,F,Mossoró,RN,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Idoso
4205,Bernardo da Mota,38,F,Codó,MA,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4206,Enrico Vasconcelos,23,M,Santa Rita,PB,Varejo,3,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
4207,Mariane Melo,38,M,Montes Claros,MG,Uniclass,9,R$ 5.001 – R$ 10.000,Corrente,iOS,Premium
4208,Júlia Farias,38,F,São Paulo,SP,Varejo,10,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
4209,Lavínia Brito,40,M,Vilhena,RO,Varejo,10,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
4210,Lorenzo Sampaio,38,F,Lagarto,SE,Varejo,7,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4211,Vicente Montenegro,46,M,São Bernardo do Campo,SP,Personnalité,17,Acima de R$ 20.000,Corrente,iOS,Premium
4212,Davi Lucca Fogaça,22,M,Salvador,BA,Varejo,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4213,Laura Pereira,45,M,Rondonópolis,MT,Varejo,11,R$ 10.001 – R$ 20.000,Digital,iOS,Investidor
4214,Ágatha Sousa,43,F,Cariacica,ES,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4215,Beatriz Marques,33,M,Itacoatiara,AM,Varejo,5,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
4216,Benjamin Teixeira,22,F,Santa Maria,RS,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
4217,Cauã Ramos,38,F,Betim,MG,Varejo,11,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
4218,Léo Pires,41,M,Iguatu,CE,Varejo,10,R$ 10.001 – R$ 20.000,Digital,iOS,Investidor
4219,Lívia Vieira,41,M,Timon,MA,Varejo,11,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4220,João Gabriel Abreu,42,M,Três Lagoas,MS,Personnalité,13,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
4221,Isadora Costa,40,F,Porto Alegre,RS,Uniclass,15,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
4222,Ana Laura Dias,39,F,Betim,MG,Uniclass,4,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4223,Enzo Camargo,41,M,São Paulo,SP,Varejo,6,Até R$ 2.000,Digital,Android,Cliente Tradicional
4224,Levi da Cruz,43,F,São Bernardo do Campo,SP,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
4225,Pietra Silva,39,F,Porto Nacional,TO,Varejo,10,R$ 5.001 – R$ 10.000,Digital,iOS,Investidor
4226,José Pedro Peixoto,34,F,Nova Iguaçu,RJ,Personnalité,8,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
4227,Juliana Vieira,21,F,Sorocaba,SP,Uniclass,0,R$ 5.001 – R$ 10.000,Salário,Android,Jovem Digital
4228,Antonella Machado,36,F,Rio de Janeiro,RJ,Varejo,10,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
4229,Maria Liz Sousa,26,M,Juazeiro do Norte,CE,Varejo,3,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4230,João Felipe da Luz,39,M,Santa Rita,PB,Personnalité,15,R$ 10.001 – R$ 20.000,Digital,iOS,Premium
4231,Luiz Felipe Rodrigues,22,F,Rio de Janeiro,RJ,Varejo,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4232,Beatriz da Paz,42,F,Boa Vista,RR,Varejo,6,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4233,Miguel Barros,44,M,Caracaraí,RR,Varejo,9,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
4234,Kamilly Freitas,42,F,Santos,SP,Varejo,5,R$ 10.001 – R$ 20.000,Salário,iOS,Cliente Tradicional
4235,Luiz Otávio Gonçalves,37,F,Santos,SP,Uniclass,6,Acima de R$ 20.000,Corrente,iOS,Investidor
4236,Gabriela Oliveira,40,M,Maracanaú,CE,Varejo,15,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4237,Pietro Almeida,22,F,Niterói,RJ,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
4238,Augusto Novais,42,M,Guarulhos,SP,Varejo,8,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
4239,Raul Borges,73,M,Canoas,RS,Uniclass,9,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
4240,Maria Eduarda Costa,83,F,Osasco,SP,Varejo,13,Até R$ 2.000,Corrente,iOS,Idoso
4241,Vinicius Sampaio,70,M,Serra,ES,Uniclass,23,Até R$ 2.000,Corrente,Android,Idoso
4242,Lucca Aragão,28,M,Sobral,CE,Varejo,2,Até R$ 2.000,Digital,iOS,Jovem Digital
4243,Isadora Pinto,52,M,Campos dos Goytacazes,RJ,Uniclass,19,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
4244,Liz Peixoto,25,F,Ilhéus,BA,Varejo,1,Até R$ 2.000,Digital,Android,Jovem Digital
4245,Vicente Cassiano,42,M,Santarém,PA,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4246,Felipe Freitas,49,F,Blumenau,SC,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Investidor
4247,Luigi Nunes,44,M,Petrópolis,RJ,Personnalité,9,Acima de R$ 20.000,Digital,Android,Premium
4248,Isaac Albuquerque,21,M,Patos,PB,Varejo,2,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
4249,Sara Lopes,42,F,Ilhéus,BA,Uniclass,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
4250,Maria Rocha,34,M,Uberlândia,MG,Personnalité,10,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
4251,Maya Campos,60,F,Santana,AP,Varejo,15,R$ 10.001 – R$ 20.000,Digital,iOS,Premium
4252,Pietro Silva,56,F,Duque de Caxias,RJ,Personnalité,15,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
4253,Nicolas Correia,35,M,Blumenau,SC,Varejo,6,Até R$ 2.000,Digital,iOS,Cliente Tradicional
4254,Vitor da Paz,48,M,Teresina,PI,Uniclass,5,Acima de R$ 20.000,Salário,Android,Investidor
4255,Maya Garcia,22,M,Cariacica,ES,Varejo,2,Até R$ 2.000,Digital,Android,Jovem Digital
4256,José Pedro Lopes,40,F,Itajaí,SC,Varejo,12,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
4257,Noah Peixoto,46,M,Ariquemes,RO,Personnalité,15,Acima de R$ 20.000,Corrente,iOS,Premium
4258,Pedro da Paz,40,F,Ribeirão Preto,SP,Varejo,10,R$ 5.001 – R$ 10.000,Digital,iOS,Investidor
4259,Marcos Vinicius Leão,21,M,Olinda,PE,Varejo,2,Até R$ 2.000,Digital,iOS,Jovem Digital
4260,Luiz Miguel Jesus,22,M,São José dos Pinhais,PR,Varejo,2,Até R$ 2.000,Digital,Android,Jovem Digital
4261,João Vitor Alves,71,M,Jaboatão dos Guararapes,PE,Uniclass,25,R$ 2.001 – R$ 5.000,Corrente,Android,Idoso
4262,Amanda da Luz,42,F,Manacapuru,AM,Varejo,6,Acima de R$ 20.000,Corrente,iOS,Premium
4263,Ravy Pinto,33,F,Jaboatão dos Guararapes,PE,Varejo,3,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4264,Manuella da Cruz,39,M,Porto Alegre,RS,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
4265,Ester Pacheco,44,F,Governador Valadares,MG,Varejo,9,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
4266,Maria Cecília Barros,21,F,Lagarto,SE,Varejo,0,Até R$ 2.000,Digital,iOS,Jovem Digital
4267,Antônio Melo,25,F,Governador Valadares,MG,Varejo,4,Até R$ 2.000,Digital,iOS,Jovem Digital
4268,João Felipe Duarte,45,F,Rondonópolis,MT,Uniclass,5,R$ 10.001 – R$ 20.000,Salário,iOS,Cliente Tradicional
4269,Isabella Rodrigues,25,M,Ponta Grossa,PR,Varejo,5,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4270,Otávio Silva,41,M,Bauru,SP,Varejo,13,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
4271,Hadassa Santos,39,M,Caucaia,CE,Varejo,4,R$ 2.001 – R$ 5.000,Digital,iOS,Cliente Tradicional
4272,Lavínia Sousa,22,F,Brasília,DF,Varejo,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4273,Théo Barbosa,40,F,São Paulo,SP,Varejo,17,Até R$ 2.000,Digital,Android,Cliente Tradicional
4274,Gabriel Novais,40,M,Vitória,ES,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
4275,Dante Aragão,38,F,Vitória da Conquista,BA,Uniclass,7,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
4276,Brenda da Costa,35,M,Itacoatiara,AM,Varejo,5,R$ 5.001 – R$ 10.000,Digital,iOS,Cliente Tradicional
4277,Maria Julia Fogaça,42,M,Itacoatiara,AM,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
4278,Caleb Abreu,77,M,Londrina,PR,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
4279,Thiago Montenegro,23,M,Nova Iguaçu,RJ,Varejo,4,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4280,Giovanna da Rosa,44,F,Cascavel,PR,Varejo,17,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
4281,Isabela Rios,38,M,Campinas,SP,Varejo,11,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
4282,Ester Cardoso,47,F,Foz do Iguaçu,PR,Uniclass,14,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
4283,Bryan Pacheco,31,M,Pelotas,RS,Uniclass,5,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
4284,Luiz Henrique da Luz,45,F,Belo Horizonte,MG,Uniclass,14,Até R$ 2.000,Corrente,Android,Cliente Tradicional
4285,Lucca Montenegro,25,M,Campinas,SP,Varejo,0,Até R$ 2.000,Digital,iOS,Jovem Digital
4286,Marina Fernandes,22,M,Pelotas,RS,Varejo,2,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
4287,Maria Helena Cardoso,42,F,Campinas,SP,Varejo,16,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
4288,Felipe Dias,23,F,Uberlândia,MG,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
4289,Sofia Lopes,45,F,Ribeirão Preto,SP,Personnalité,7,Acima de R$ 20.000,Corrente,iOS,Premium
4290,João Miguel da Luz,31,F,Caucaia,CE,Uniclass,5,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
4291,Igor Dias,73,F,Fortaleza,CE,Varejo,18,R$ 5.001 – R$ 10.000,Corrente,iOS,Idoso
4292,Caio Cardoso,34,M,Bauru,SP,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
4293,Melina da Mota,41,M,Ilhéus,BA,Personnalité,5,R$ 10.001 – R$ 20.000,Salário,Android,Investidor
4294,Eloah Lopes,47,F,Luziânia,GO,Varejo,1,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
4295,Alexia da Luz,37,F,Sorocaba,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
4296,Vinícius Moreira,46,M,Iguatu,CE,Uniclass,4,R$ 10.001 – R$ 20.000,Corrente,iOS,Cliente Tradicional
4297,Ana Sophia Lopes,82,F,Dourados,MS,Varejo,30,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
4298,Lucas Dias,72,M,Santa Rita,PB,Varejo,22,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
